,data,domain,cat
385,art_painting/elephant/pic_007.jpg,art_painting,elephant
5415,photo/house/pic_071.jpg,photo,house
6027,photo/person/253_0400.jpg,photo,person
5134,photo/guitar/n03272010_7390.jpg,photo,guitar
8286,sketch/giraffe/n02439033_9472-5.png,sketch,giraffe
5662,photo/person/253_0034.jpg,photo,person
3391,cartoon/horse/pic_017.jpg,cartoon,horse
1922,art_painting/person/pic_391.jpg,art_painting,person
7897,sketch/giraffe/n02439033_13236-5.png,sketch,giraffe
920,art_painting/guitar/pic_002.jpg,art_painting,guitar
4321,cartoon/person/pic_381.jpg,cartoon,person
4724,photo/elephant/n02503517_2444.jpg,photo,elephant
8393,sketch/guitar/7669.png,sketch,guitar
3662,cartoon/horse/pic_323.jpg,cartoon,horse
9032,sketch/horse/n02374451_10761-4.png,sketch,horse
2006,art_painting/person/pic_522.jpg,art_painting,person
4196,cartoon/person/pic_229.jpg,cartoon,person
781,art_painting/giraffe/pic_147.jpg,art_painting,giraffe
6976,sketch/elephant/n02503517_10440-1.png,sketch,elephant
2703,cartoon/elephant/pic_270.jpg,cartoon,elephant
7861,sketch/giraffe/n02439033_12413-4.png,sketch,giraffe
5689,photo/person/253_0063.jpg,photo,person
8703,sketch/guitar/n03272010_446-2.png,sketch,guitar
4627,photo/elephant/064_0055.jpg,photo,elephant
1933,art_painting/person/pic_410.jpg,art_painting,person
1086,art_painting/guitar/pic_182.jpg,art_painting,guitar
3187,cartoon/giraffe/pic_323.jpg,cartoon,giraffe
4161,cartoon/person/pic_181.jpg,cartoon,person
4282,cartoon/person/pic_332.jpg,cartoon,person
7190,sketch/elephant/n02503517_4247-3.png,sketch,elephant
1626,art_painting/person/pic_030.jpg,art_painting,person
5299,photo/horse/n02374451_14233.jpg,photo,horse
6375,sketch/dog/n02103406_5456-3.png,sketch,dog
3106,cartoon/giraffe/pic_227.jpg,cartoon,giraffe
3637,cartoon/horse/pic_294.jpg,cartoon,horse
5198,photo/horse/105_0104.jpg,photo,horse
7300,sketch/elephant/n02503517_6232-6.png,sketch,elephant
3246,cartoon/guitar/pic_007.jpg,cartoon,guitar
175,art_painting/dog/pic_185.jpg,art_painting,dog
8098,sketch/giraffe/n02439033_1508-8.png,sketch,giraffe
2146,cartoon/dog/pic_088.jpg,cartoon,dog
5617,photo/house/pic_278.jpg,photo,house
9766,sketch/house/8813.png,sketch,house
5878,photo/person/253_0239.jpg,photo,person
8783,sketch/guitar/n03272010_6926-1.png,sketch,guitar
1995,art_painting/person/pic_506.jpg,art_painting,person
4372,cartoon/person/pic_439.jpg,cartoon,person
2029,art_painting/person/pic_551.jpg,art_painting,person
1292,art_painting/horse/pic_219.jpg,art_painting,horse
133,art_painting/dog/pic_134.jpg,art_painting,dog
8681,sketch/guitar/n03272010_12468-1.png,sketch,guitar
9721,sketch/horse/n02374451_9225-5.png,sketch,horse
2574,cartoon/elephant/pic_127.jpg,cartoon,elephant
6155,sketch/dog/5340.png,sketch,dog
9563,sketch/horse/n02374451_4818-1.png,sketch,horse
271,art_painting/dog/pic_293.jpg,art_painting,dog
688,art_painting/giraffe/pic_058.jpg,art_painting,giraffe
5212,photo/horse/105_0131.jpg,photo,horse
2234,cartoon/dog/pic_202.jpg,cartoon,dog
1829,art_painting/person/pic_269.jpg,art_painting,person
7815,sketch/giraffe/n02439033_11627-6.png,sketch,giraffe
91,art_painting/dog/pic_101.jpg,art_painting,dog
9273,sketch/horse/n02374451_14425-5.png,sketch,horse
4292,cartoon/person/pic_344.jpg,cartoon,person
451,art_painting/elephant/pic_078.jpg,art_painting,elephant
5050,photo/guitar/063_0096.jpg,photo,guitar
9585,sketch/horse/n02374451_503-4.png,sketch,horse
3020,cartoon/giraffe/pic_124.jpg,cartoon,giraffe
59,art_painting/dog/pic_064.jpg,art_painting,dog
237,art_painting/dog/pic_254.jpg,art_painting,dog
7600,sketch/giraffe/7387.png,sketch,giraffe
2588,cartoon/elephant/pic_142.jpg,cartoon,elephant
7852,sketch/giraffe/n02439033_11894-8.png,sketch,giraffe
9254,sketch/horse/n02374451_14119-7.png,sketch,horse
4980,photo/guitar/063_0020.jpg,photo,guitar
5744,photo/person/253_0097.jpg,photo,person
9214,sketch/horse/n02374451_13132-7.png,sketch,horse
2128,cartoon/dog/pic_093.jpg,cartoon,dog
119,art_painting/dog/pic_113.jpg,art_painting,dog
296,art_painting/dog/pic_320.jpg,art_painting,dog
7868,sketch/giraffe/n02439033_12485-4.png,sketch,giraffe
60,art_painting/dog/pic_065.jpg,art_painting,dog
7716,sketch/giraffe/n02439033_10802-3.png,sketch,giraffe
4316,cartoon/person/pic_375.jpg,cartoon,person
1564,art_painting/house/pic_299.jpg,art_painting,house
4184,cartoon/person/pic_215.jpg,cartoon,person
5996,photo/person/253_0364.jpg,photo,person
1668,art_painting/person/pic_086.jpg,art_painting,person
7480,sketch/elephant/n02503517_8292-6.png,sketch,elephant
2294,cartoon/dog/pic_278.jpg,cartoon,dog
5477,photo/house/pic_124.jpg,photo,house
1867,art_painting/person/pic_319.jpg,art_painting,person
7076,sketch/elephant/n02503517_1984-3.png,sketch,elephant
917,art_painting/giraffe/pic_310.jpg,art_painting,giraffe
3155,cartoon/giraffe/pic_286.jpg,cartoon,giraffe
9084,sketch/horse/n02374451_11479-2.png,sketch,horse
2592,cartoon/elephant/pic_147.jpg,cartoon,elephant
5561,photo/house/pic_215.jpg,photo,house
9105,sketch/horse/n02374451_1189-6.png,sketch,horse
8412,sketch/guitar/n02676566_11573-4.png,sketch,guitar
7393,sketch/elephant/n02503517_7020-3.png,sketch,elephant
3484,cartoon/horse/pic_338.jpg,cartoon,horse
4812,photo/giraffe/084_0031.jpg,photo,giraffe
6487,sketch/dog/n02103406_8004-9.png,sketch,dog
3999,cartoon/person/pic_014.jpg,cartoon,person
9017,sketch/horse/n02374451_10081-5.png,sketch,horse
4092,cartoon/person/pic_249.jpg,cartoon,person
5416,photo/house/pic_072.jpg,photo,house
685,art_painting/giraffe/pic_055.jpg,art_painting,giraffe
7547,sketch/elephant/n02503517_9241-5.png,sketch,elephant
2198,cartoon/dog/pic_156.jpg,cartoon,dog
7043,sketch/elephant/n02503517_1583-3.png,sketch,elephant
9702,sketch/horse/n02374451_490-1.png,sketch,horse
1000,art_painting/guitar/pic_093.jpg,art_painting,guitar
5564,photo/house/pic_218.jpg,photo,house
9868,sketch/person/12119.png,sketch,person
6008,photo/person/253_0376.jpg,photo,person
2670,cartoon/elephant/pic_233.jpg,cartoon,elephant
3227,cartoon/giraffe/pic_373.jpg,cartoon,giraffe
9932,sketch/person/12220.png,sketch,person
7427,sketch/elephant/n02503517_753-1.png,sketch,elephant
7052,sketch/elephant/n02503517_184-2.png,sketch,elephant
3834,cartoon/house/pic_169.jpg,cartoon,house
7739,sketch/giraffe/n02439033_10919-1.png,sketch,giraffe
5364,photo/house/pic_016.jpg,photo,house
521,art_painting/elephant/pic_140.jpg,art_painting,elephant
2310,cartoon/dog/pic_295.jpg,cartoon,dog
1733,art_painting/person/pic_149.jpg,art_painting,person
8375,sketch/guitar/7650.png,sketch,guitar
6855,sketch/elephant/5942.png,sketch,elephant
7398,sketch/elephant/n02503517_7031-10.png,sketch,elephant
733,art_painting/giraffe/pic_104.jpg,art_painting,giraffe
1338,art_painting/house/pic_038.jpg,art_painting,house
8989,sketch/horse/8535.png,sketch,horse
104,art_painting/dog/pic_223.jpg,art_painting,dog
2527,cartoon/elephant/pic_098.jpg,cartoon,elephant
286,art_painting/dog/pic_310.jpg,art_painting,dog
3267,cartoon/guitar/pic_032.jpg,cartoon,guitar
8105,sketch/giraffe/n02439033_5004-6.png,sketch,giraffe
3578,cartoon/horse/pic_226.jpg,cartoon,horse
7477,sketch/elephant/n02503517_8292-2.png,sketch,elephant
3955,cartoon/house/pic_319.jpg,cartoon,house
830,art_painting/giraffe/pic_210.jpg,art_painting,giraffe
7094,sketch/elephant/n02503517_2547-6.png,sketch,elephant
9964,sketch/person/12213.png,sketch,person
7921,sketch/giraffe/n02439033_13868-2.png,sketch,giraffe
8175,sketch/giraffe/n02439033_2677-4.png,sketch,giraffe
9598,sketch/horse/n02374451_54-5.png,sketch,horse
6705,sketch/dog/n02106662_928-10.png,sketch,dog
4982,photo/guitar/063_0023.jpg,photo,guitar
5425,photo/house/pic_081.jpg,photo,house
8346,sketch/guitar/7619.png,sketch,guitar
997,art_painting/guitar/pic_090.jpg,art_painting,guitar
161,art_painting/dog/pic_168.jpg,art_painting,dog
645,art_painting/giraffe/pic_013.jpg,art_painting,giraffe
4415,photo/dog/056_0028.jpg,photo,dog
7165,sketch/elephant/n02503517_3808-10.png,sketch,elephant
892,art_painting/giraffe/pic_281.jpg,art_painting,giraffe
8265,sketch/giraffe/n02439033_9257-1.png,sketch,giraffe
4892,photo/giraffe/n02439033_11504.jpg,photo,giraffe
9958,sketch/person/12207.png,sketch,person
2848,cartoon/elephant/pic_448.jpg,cartoon,elephant
4861,photo/giraffe/084_0075.jpg,photo,giraffe
2731,cartoon/elephant/pic_306.jpg,cartoon,elephant
5641,photo/person/253_0012.jpg,photo,person
1203,art_painting/horse/pic_137.jpg,art_painting,horse
3463,cartoon/horse/pic_096.jpg,cartoon,horse
2414,cartoon/dog/pic_426.jpg,cartoon,dog
1278,art_painting/horse/pic_203.jpg,art_painting,horse
7732,sketch/giraffe/n02439033_10811-7.png,sketch,giraffe
3449,cartoon/horse/pic_080.jpg,cartoon,horse
5288,photo/horse/n02374451_12174.jpg,photo,horse
8892,sketch/guitar/n03467517_22374-4.png,sketch,guitar
3139,cartoon/giraffe/pic_268.jpg,cartoon,giraffe
7135,sketch/elephant/n02503517_3072-2.png,sketch,elephant
2488,cartoon/elephant/pic_057.jpg,cartoon,elephant
8700,sketch/guitar/n03272010_392-4.png,sketch,guitar
3263,cartoon/guitar/pic_028.jpg,cartoon,guitar
5127,photo/guitar/n03272010_6727.jpg,photo,guitar
7275,sketch/elephant/n02503517_5905-5.png,sketch,elephant
9123,sketch/horse/n02374451_12174-1.png,sketch,horse
1966,art_painting/person/pic_463.jpg,art_painting,person
1722,art_painting/person/pic_133.jpg,art_painting,person
3418,cartoon/horse/pic_046.jpg,cartoon,horse
7908,sketch/giraffe/n02439033_13384-6.png,sketch,giraffe
2389,cartoon/dog/pic_393.jpg,cartoon,dog
3241,cartoon/guitar/pic_002.jpg,cartoon,guitar
7138,sketch/elephant/n02503517_3072-5.png,sketch,elephant
6247,sketch/dog/n02103406_3255-7.png,sketch,dog
847,art_painting/giraffe/pic_230.jpg,art_painting,giraffe
3445,cartoon/horse/pic_076.jpg,cartoon,horse
320,art_painting/dog/pic_345.jpg,art_painting,dog
782,art_painting/giraffe/pic_150.jpg,art_painting,giraffe
3889,cartoon/house/pic_238.jpg,cartoon,house
9760,sketch/house/8807.png,sketch,house
2925,cartoon/giraffe/pic_035.jpg,cartoon,giraffe
138,art_painting/dog/pic_139.jpg,art_painting,dog
347,art_painting/dog/pic_380.jpg,art_painting,dog
5995,photo/person/253_0363.jpg,photo,person
9169,sketch/horse/n02374451_12328-2.png,sketch,horse
9451,sketch/horse/n02374451_14399-5.png,sketch,horse
2939,cartoon/giraffe/pic_052.jpg,cartoon,giraffe
4809,photo/giraffe/084_0028.jpg,photo,giraffe
2769,cartoon/elephant/pic_349.jpg,cartoon,elephant
9636,sketch/horse/n02374451_777-5.png,sketch,horse
131,art_painting/dog/pic_131.jpg,art_painting,dog
3592,cartoon/horse/pic_242.jpg,cartoon,horse
309,art_painting/dog/pic_334.jpg,art_painting,dog
9211,sketch/horse/n02374451_13132-4.png,sketch,horse
2238,cartoon/dog/pic_207.jpg,cartoon,dog
5649,photo/person/253_0021.jpg,photo,person
5988,photo/person/253_0355.jpg,photo,person
1819,art_painting/person/pic_256.jpg,art_painting,person
6144,sketch/dog/n02103406_1011-5.png,sketch,dog
3440,cartoon/horse/pic_071.jpg,cartoon,horse
6195,sketch/dog/n02103406_2209-1.png,sketch,dog
2049,cartoon/dog/pic_003.jpg,cartoon,dog
5022,photo/guitar/063_0075.jpg,photo,guitar
4678,photo/elephant/064_0105.jpg,photo,elephant
5339,photo/horse/n02374451_779.jpg,photo,horse
87,art_painting/dog/pic_097.jpg,art_painting,dog
7213,sketch/elephant/n02503517_4605-4.png,sketch,elephant
5439,photo/house/pic_096.jpg,photo,house
3068,cartoon/giraffe/pic_183.jpg,cartoon,giraffe
1219,art_painting/horse/pic_128.jpg,art_painting,horse
8484,sketch/guitar/n02676566_4699-1.png,sketch,guitar
913,art_painting/giraffe/pic_306.jpg,art_painting,giraffe
6832,sketch/dog/n02109525_6693-1.png,sketch,dog
8529,sketch/guitar/n02676566_6631-2.png,sketch,guitar
2223,cartoon/dog/pic_189.jpg,cartoon,dog
1364,art_painting/house/pic_069.jpg,art_painting,house
6186,sketch/dog/n02103406_1599-2.png,sketch,dog
6377,sketch/dog/n02103406_5456-5.png,sketch,dog
7683,sketch/giraffe/n02439033_10279-2.png,sketch,giraffe
3552,cartoon/horse/pic_191.jpg,cartoon,horse
6140,sketch/dog/n02103406_1011-1.png,sketch,dog
8028,sketch/giraffe/n02439033_14846-1.png,sketch,giraffe
2805,cartoon/elephant/pic_395.jpg,cartoon,elephant
7478,sketch/elephant/n02503517_8292-3.png,sketch,elephant
4241,cartoon/person/pic_282.jpg,cartoon,person
7021,sketch/elephant/n02503517_1359-3.png,sketch,elephant
3591,cartoon/horse/pic_241.jpg,cartoon,horse
7177,sketch/elephant/n02503517_3879-4.png,sketch,elephant
5385,photo/house/pic_038.jpg,photo,house
9651,sketch/horse/n02374451_8065-6.png,sketch,horse
7011,sketch/elephant/n02503517_12688-4.png,sketch,elephant
7088,sketch/elephant/n02503517_2444-5.png,sketch,elephant
9548,sketch/horse/n02374451_468-2.png,sketch,horse
3963,cartoon/house/pic_331.jpg,cartoon,house
6611,sketch/dog/n02106662_2101-4.png,sketch,dog
3960,cartoon/house/pic_327.jpg,cartoon,house
3225,cartoon/giraffe/pic_371.jpg,cartoon,giraffe
5062,photo/guitar/063_0109.jpg,photo,guitar
732,art_painting/giraffe/pic_084.jpg,art_painting,giraffe
5201,photo/horse/105_0108.jpg,photo,horse
6104,sketch/dog/5323.png,sketch,dog
2012,art_painting/person/pic_530.jpg,art_painting,person
3358,cartoon/guitar/pic_133.jpg,cartoon,guitar
7559,sketch/elephant/n02503517_9421-3.png,sketch,elephant
9180,sketch/horse/n02374451_1234-5.png,sketch,horse
1548,art_painting/house/pic_280.jpg,art_painting,house
9425,sketch/horse/n02374451_257-2.png,sketch,horse
1960,art_painting/person/pic_454.jpg,art_painting,person
8567,sketch/guitar/n02676566_7830-1.png,sketch,guitar
7056,sketch/elephant/n02503517_184-6.png,sketch,elephant
7560,sketch/elephant/n02503517_9421-4.png,sketch,elephant
6212,sketch/dog/n02103406_2954-2.png,sketch,dog
1624,art_painting/person/pic_028.jpg,art_painting,person
7542,sketch/elephant/n02503517_9237-7.png,sketch,elephant
109,art_painting/dog/pic_327.jpg,art_painting,dog
6091,sketch/dog/5309.png,sketch,dog
1795,art_painting/person/pic_226.jpg,art_painting,person
1220,art_painting/horse/pic_130.jpg,art_painting,horse
6130,sketch/dog/5350.png,sketch,dog
5489,photo/house/pic_136.jpg,photo,house
6150,sketch/dog/n02103406_1138-6.png,sketch,dog
1331,art_painting/house/pic_030.jpg,art_painting,house
6216,sketch/dog/n02103406_2976-1.png,sketch,dog
9643,sketch/horse/n02374451_779-6.png,sketch,horse
2192,cartoon/dog/pic_149.jpg,cartoon,dog
9242,sketch/horse/n02374451_1340-9.png,sketch,horse
2070,cartoon/dog/pic_026.jpg,cartoon,dog
6856,sketch/elephant/5943.png,sketch,elephant
7484,sketch/elephant/n02503517_8518-4.png,sketch,elephant
6123,sketch/dog/5343.png,sketch,dog
7775,sketch/giraffe/n02439033_11328-2.png,sketch,giraffe
8358,sketch/guitar/7632.png,sketch,guitar
1942,art_painting/person/pic_424.jpg,art_painting,person
2469,cartoon/elephant/pic_037.jpg,cartoon,elephant
3862,cartoon/house/pic_203.jpg,cartoon,house
7917,sketch/giraffe/n02439033_13602-4.png,sketch,giraffe
5036,photo/guitar/063_0087.jpg,photo,guitar
602,art_painting/elephant/pic_227.jpg,art_painting,elephant
7564,sketch/elephant/n02503517_9421-8.png,sketch,elephant
3593,cartoon/horse/pic_243.jpg,cartoon,horse
7121,sketch/elephant/n02503517_2993-4.png,sketch,elephant
8696,sketch/guitar/n03272010_3732-6.png,sketch,guitar
6871,sketch/elephant/5958.png,sketch,elephant
5712,photo/person/253_0270.jpg,photo,person
5365,photo/house/pic_017.jpg,photo,house
8218,sketch/giraffe/n02439033_628-3.png,sketch,giraffe
1544,art_painting/house/pic_274.jpg,art_painting,house
4393,photo/dog/056_0002.jpg,photo,dog
9942,sketch/person/12190.png,sketch,person
6605,sketch/dog/n02106662_1922-2.png,sketch,dog
2619,cartoon/elephant/pic_178.jpg,cartoon,elephant
2494,cartoon/elephant/pic_064.jpg,cartoon,elephant
8238,sketch/giraffe/n02439033_866-4.png,sketch,giraffe
6927,sketch/elephant/5998.png,sketch,elephant
6329,sketch/dog/n02103406_4068-10.png,sketch,dog
4922,photo/giraffe/n02439033_14724.jpg,photo,giraffe
5170,photo/horse/105_0048.jpg,photo,horse
4915,photo/giraffe/n02439033_14184.jpg,photo,giraffe
4867,photo/giraffe/084_0081.jpg,photo,giraffe
7653,sketch/giraffe/n02439033_10130-3.png,sketch,giraffe
9729,sketch/horse/n02374451_925-6.png,sketch,horse
3304,cartoon/guitar/pic_072.jpg,cartoon,guitar
7312,sketch/elephant/n02503517_6479-1.png,sketch,elephant
7241,sketch/elephant/n02503517_5418-4.png,sketch,elephant
2778,cartoon/elephant/pic_360.jpg,cartoon,elephant
3927,cartoon/house/pic_285.jpg,cartoon,house
3871,cartoon/house/pic_215.jpg,cartoon,house
4902,photo/giraffe/n02439033_12680.jpg,photo,giraffe
45,art_painting/dog/pic_049.jpg,art_painting,dog
5680,photo/person/253_0053.jpg,photo,person
1796,art_painting/person/pic_227.jpg,art_painting,person
531,art_painting/elephant/pic_151.jpg,art_painting,elephant
6230,sketch/dog/n02103406_3108-4.png,sketch,dog
6644,sketch/dog/n02106662_24786-5.png,sketch,dog
5331,photo/horse/n02374451_490.jpg,photo,horse
2446,cartoon/elephant/pic_011.jpg,cartoon,elephant
4633,photo/elephant/064_0062.jpg,photo,elephant
7785,sketch/giraffe/n02439033_11486-1.png,sketch,giraffe
8302,sketch/giraffe/n02439033_9604-3.png,sketch,giraffe
4761,photo/elephant/n02503517_7393.jpg,photo,elephant
2637,cartoon/elephant/pic_198.jpg,cartoon,elephant
7684,sketch/giraffe/n02439033_10279-3.png,sketch,giraffe
5168,photo/horse/105_0042.jpg,photo,horse
9756,sketch/house/8803.png,sketch,house
5864,photo/person/253_0224.jpg,photo,person
4820,photo/giraffe/084_0041.jpg,photo,giraffe
9023,sketch/horse/n02374451_10098-5.png,sketch,horse
3428,cartoon/horse/pic_056.jpg,cartoon,horse
3103,cartoon/giraffe/pic_224.jpg,cartoon,giraffe
1306,art_painting/house/pic_003.jpg,art_painting,house
2853,cartoon/elephant/pic_454.jpg,cartoon,elephant
514,art_painting/elephant/pic_133.jpg,art_painting,elephant
5601,photo/house/pic_261.jpg,photo,house
4118,cartoon/person/pic_127.jpg,cartoon,person
4893,photo/giraffe/n02439033_11627.jpg,photo,giraffe
3045,cartoon/giraffe/pic_157.jpg,cartoon,giraffe
7267,sketch/elephant/n02503517_5892-4.png,sketch,elephant
5155,photo/horse/105_0009.jpg,photo,horse
3595,cartoon/horse/pic_245.jpg,cartoon,horse
6433,sketch/dog/n02103406_6852-2.png,sketch,dog
406,art_painting/elephant/pic_030.jpg,art_painting,elephant
6725,sketch/dog/n02109525_12875-2.png,sketch,dog
9872,sketch/person/12124.png,sketch,person
7218,sketch/elephant/n02503517_4687-4.png,sketch,elephant
8126,sketch/giraffe/n02439033_15540-3.png,sketch,giraffe
9138,sketch/horse/n02374451_12225-4.png,sketch,horse
3122,cartoon/giraffe/pic_246.jpg,cartoon,giraffe
7110,sketch/elephant/n02503517_2925-2.png,sketch,elephant
7167,sketch/elephant/n02503517_3808-3.png,sketch,elephant
5372,photo/house/pic_025.jpg,photo,house
8829,sketch/guitar/n03272010_9899-4.png,sketch,guitar
9300,sketch/horse/n02374451_15307-3.png,sketch,horse
5433,photo/house/pic_090.jpg,photo,house
1924,art_painting/person/pic_396.jpg,art_painting,person
8008,sketch/giraffe/n02439033_14724-3.png,sketch,giraffe
2711,cartoon/elephant/pic_280.jpg,cartoon,elephant
9713,sketch/horse/n02374451_916-3.png,sketch,horse
582,art_painting/elephant/pic_205.jpg,art_painting,elephant
3075,cartoon/giraffe/pic_192.jpg,cartoon,giraffe
2508,cartoon/elephant/pic_078.jpg,cartoon,elephant
7159,sketch/elephant/n02503517_3803-1.png,sketch,elephant
5289,photo/horse/n02374451_12225.jpg,photo,horse
7936,sketch/giraffe/n02439033_14060-5.png,sketch,giraffe
5267,photo/horse/105_0249.jpg,photo,horse
9366,sketch/horse/n02374451_17474-6.png,sketch,horse
2402,cartoon/dog/pic_413.jpg,cartoon,dog
6761,sketch/dog/n02109525_3782-10.png,sketch,dog
960,art_painting/guitar/pic_044.jpg,art_painting,guitar
8687,sketch/guitar/n03272010_1708-2.png,sketch,guitar
2109,cartoon/dog/pic_072.jpg,cartoon,dog
2057,cartoon/dog/pic_011.jpg,cartoon,dog
7647,sketch/giraffe/7436.png,sketch,giraffe
3462,cartoon/horse/pic_095.jpg,cartoon,horse
7512,sketch/elephant/n02503517_8904-3.png,sketch,elephant
4348,cartoon/person/pic_411.jpg,cartoon,person
2075,cartoon/dog/pic_031.jpg,cartoon,dog
3644,cartoon/horse/pic_302.jpg,cartoon,horse
8508,sketch/guitar/n02676566_6150-4.png,sketch,guitar
2618,cartoon/elephant/pic_177.jpg,cartoon,elephant
4760,photo/elephant/n02503517_7211.jpg,photo,elephant
5014,photo/guitar/063_0062.jpg,photo,guitar
